,A1,A2,ttest_p,A2_expr_A1_NE,A2_expr_A1_E,ttest_p_correct,SL,A1_ensembl,A2_ensembl,percent_matched_in_paralog,WGD,any_complex,any_essential,same_complex,same_chr,closest,A1_entrez,A2_entrez
541,NFKBIA,NFKBIE,0.4254068618915894,3.02630406987215,3.2554975284500003,0.7238681775311516,False,ENSG00000100906,ENSG00000146232,0.32807600000000003,WGD,True,True,True,False,True,4792,4794
542,USP35,USP38,0.02565019232294721,2.777207802936736,3.2480095572328573,0.12996573770317818,False,ENSG00000118369,ENSG00000170185,0.444008,WGD,False,False,False,False,True,57558,84640
543,FKBP1A,FKBP1B,0.41362006999762413,2.103716412760685,2.427533179926692,0.7177477530208478,False,ENSG00000088832,ENSG00000119782,0.833333,WGD,True,False,False,False,True,2280,2281
544,CA5A,CA5B,0.8094570059328061,1.6746341559579383,1.6480095167639035,0.9349025463130044,False,ENSG00000174990,ENSG00000169239,0.5934429999999999,WGD,False,False,False,False,True,763,11238
545,FMO1,FMO2,0.3676165444158702,0.03399422469705701,0.0098798255294675,0.6789589938611785,False,ENSG00000010932,ENSG00000094963,0.571429,SSD,False,False,False,True,True,2326,2327
546,CDK10,CDK11B,0.0942665577902864,5.5941609386404085,5.306781043719999,0.31812777109560475,False,ENSG00000185324,ENSG00000248333,0.4972220000000001,SSD,False,False,False,False,True,8558,984
547,OR1L6,OR1L4,0.4121702440336384,0.007359526624517216,0.0,0.7177477530208478,False,ENSG00000171459,ENSG00000136939,0.9389069999999999,SSD,False,False,False,True,True,392390,254973
548,AGO2,AGO1,0.5638726547246361,2.918693835781617,2.8189515712006665,0.8172446752639454,False,ENSG00000123908,ENSG00000092847,0.817229,WGD,True,True,False,False,True,27161,26523
549,CARD10,CARD11,0.7324884162084635,1.5481799355572237,1.3948581333998,0.9060916912770538,False,ENSG00000100065,ENSG00000198286,0.386628,WGD,True,False,False,False,True,29775,84433
550,EIF4A2,EIF4A1,0.2938271523332941,9.705487099036477,9.908163093894,0.6149562074697053,False,ENSG00000156976,ENSG00000161960,0.9017200000000001,WGD,True,True,False,False,True,1974,1973
551,EBF1,EBF3,0.8254629263309151,0.7066935778265091,0.6198028405372911,0.9412958381343874,False,ENSG00000164330,ENSG00000108001,0.8341790000000001,WGD,False,False,False,False,True,1879,253738
552,RUNX2,RUNX1,0.02857324663675861,3.6170989568042646,4.643615827104166,0.14182088599400072,False,ENSG00000124813,ENSG00000159216,0.59309,WGD,True,True,False,False,True,860,861
553,RARS,RARS2,0.43913265089355397,4.530657344819606,4.569399210336628,0.7412363828752059,False,ENSG00000113643,ENSG00000146282,0.242424,SSD,True,True,False,False,True,5917,57038
554,DDI2,DDI1,0.6613064614590523,0.00969439574324633,0.006447967151946874,0.8698492218715504,False,ENSG00000197312,ENSG00000170967,0.7067669999999999,SSD,False,False,False,False,True,84301,414301
555,GANAB,GANC,0.8115128815233644,3.4143319343373193,3.3901307205916287,0.9355704675219556,False,ENSG00000089597,ENSG00000214013,0.47619,WGD,False,False,False,False,True,23193,2595
556,USP21,USP2,0.4555012778060501,1.2761923462642109,0.9729385331226666,0.7491472191041638,False,ENSG00000143258,ENSG00000036672,0.39115,WGD,True,False,False,False,True,27005,9099
557,TRAPPC6A,TRAPPC6B,0.9492489309524328,4.038066267927881,4.025393155583637,0.9805132341865276,False,ENSG00000007255,ENSG00000182400,0.514451,WGD,True,True,True,False,True,79090,122553
558,DAZAP1,MSI1,0.10259664332092876,0.9159371517062966,1.190340233417699,0.3338798270483361,False,ENSG00000071626,ENSG00000135097,0.299754,SSD,False,False,False,False,True,26528,4440
559,MSI2,MSI1,0.03141711333543756,0.9351794376264788,1.884956028739489,0.15217905792735958,False,ENSG00000153944,ENSG00000135097,0.7591459999999999,WGD,False,False,False,False,True,124540,4440
560,TOMM20L,TOMM20,0.5462097079478827,6.767022225721243,6.631209862658571,0.8063682876273662,False,ENSG00000196860,ENSG00000173726,0.42763199999999996,WGD,True,True,False,False,True,387990,9804
561,SECISBP2L,SECISBP2,0.9901882817736941,4.496756196575758,4.498938435375001,0.9945623879328268,False,ENSG00000138593,ENSG00000187742,0.243415,WGD,False,False,False,False,True,9728,79048
562,KIF14,KIF13A,0.2169960133238382,3.8701992961493263,3.724621323660971,0.5137690103719732,False,ENSG00000118193,ENSG00000137177,0.22512100000000002,SSD,False,False,False,False,True,9928,63971
563,CCNT1,CCNT2,0.4897290971570453,3.8343224475886433,3.737690471911177,0.7704718635570005,False,ENSG00000129315,ENSG00000082258,0.4862260000000001,WGD,True,True,True,False,True,904,905
564,ZFP36L2,ZFP36L1,1.1703720799094195e-11,6.058374711448461,4.50594079548675,4.1743270850102636e-10,True,ENSG00000152518,ENSG00000185650,0.384615,WGD,True,False,False,False,True,678,677
565,ATCAY,BNIP2,0.559723218715068,5.573333907266249,5.6909725326044445,0.8160647930785988,False,ENSG00000167654,ENSG00000140299,0.474394,WGD,True,False,False,False,True,85300,663
566,CUL3,CUL4A,0.5645315875275942,5.61732027824044,5.647852303207212,0.8172446752639454,False,ENSG00000036257,ENSG00000139842,0.386719,SSD,True,True,False,False,True,8452,8451
567,TMSB10,TMSB4X,0.03145647376618318,11.24985170234017,10.910119678460822,0.15217905792735958,False,ENSG00000034510,ENSG00000205542,0.75,SSD,False,False,False,False,True,9168,7114
568,MZF1,ZSCAN10,0.08108932244788608,0.06700638918648251,0.11732684307143455,0.28475188712877364,False,ENSG00000099326,ENSG00000130182,0.367847,SSD,False,False,False,False,True,7593,84891
569,DISP2,DISP1,0.19150594371873345,1.4140016070926191,1.0812492295384444,0.4806833378671817,False,ENSG00000140323,ENSG00000154309,0.367595,WGD,False,False,False,False,True,85455,84976
570,NDUFA4L2,NDUFA4,0.21808680702458294,6.824151601296992,7.061612631724166,0.5138599766550731,False,ENSG00000185633,ENSG00000189043,0.574713,SSD,True,False,False,False,True,56901,4697
571,CDC25B,CDC25A,0.00755314705440983,3.595474500028313,3.2529787766393623,0.051265576462580134,True,ENSG00000101224,ENSG00000164045,0.408621,WGD,False,False,False,False,True,994,993
572,COX6A1,COX6A2,0.14074041458937808,0.09090344115261972,0.04493265400129903,0.4031603372253209,False,ENSG00000111775,ENSG00000156885,0.504587,SSD,False,False,False,False,True,1337,1339
573,MTA2,MTA1,0.2612402833333865,5.959338020779463,5.7969763724217245,0.5780974153083089,False,ENSG00000149480,ENSG00000182979,0.634731,WGD,True,True,True,False,True,9219,9112
574,TMED2,TMED7,0.8853133374618412,5.091131856705333,5.103123473830256,0.9576934542188328,False,ENSG00000086598,ENSG00000134970,0.34825900000000004,SSD,False,False,False,False,True,10959,51014
575,B3GNT3,B3GNT6,0.2895261755847243,0.10595016870282913,0.014127238009134376,0.6083749027177858,False,ENSG00000179913,ENSG00000198488,0.491936,SSD,False,False,False,False,True,10331,192134
576,SLC26A10,SLC26A1,0.7317197326477105,1.1354572110134955,1.2028903749766875,0.9060916912770538,False,ENSG00000135502,ENSG00000145217,0.32682100000000003,SSD,False,False,False,False,True,65012,10861
577,TRIM9,TRIM67,0.6692412865202026,0.16533404995616466,0.20206652558068453,0.8726989378865161,False,ENSG00000100505,ENSG00000119283,0.688732,WGD,False,False,False,False,True,114088,440730
578,SETD1B,SETD1A,0.322507887167895,3.3158660717844763,3.2264497978241313,0.6414721774162015,False,ENSG00000139718,ENSG00000099381,0.367752,WGD,True,True,False,False,True,23067,9739
579,NMT1,NMT2,1.111121290694822e-30,4.6892127033558255,3.281565920732692,1.8373905707035283e-28,True,ENSG00000136448,ENSG00000152465,0.7419359999999999,WGD,False,False,False,False,True,4836,9397
580,CYP2W1,CYP2D6,0.7842507661205154,0.8994958245244431,0.8365145624635001,0.9275747921789244,False,ENSG00000073067,ENSG00000100197,0.404082,SSD,False,False,False,False,True,54905,1565
581,DDX46,DDX42,0.19190950308874327,6.34308233585214,6.403234046333622,0.4806833378671817,False,ENSG00000145833,ENSG00000198231,0.267442,SSD,True,True,False,False,True,9879,11325
582,TSTD1,TSTD3,0.16272857528488094,1.3983116325120166,1.692998351801667,0.4385233754714051,False,ENSG00000215845,ENSG00000228439,0.234783,SSD,False,False,False,False,True,100131187,100130890
583,GIPC3,GIPC1,0.04044074867458833,6.325713756031974,5.532286600680001,0.18291984675395576,False,ENSG00000179855,ENSG00000123159,0.621795,WGD,True,False,False,True,True,126326,10755
584,POC1A,POC1B,7.14609132685862e-06,3.5817147319767466,3.2178799481977785,0.00011503309843854717,True,ENSG00000164087,ENSG00000139323,0.584767,WGD,False,False,False,False,True,25886,282809
585,WDR62,MAPKBP1,0.6363851636709559,3.097211973066285,3.0124795763735004,0.858656899576669,False,ENSG00000075702,ENSG00000137802,0.380171,WGD,False,False,False,False,True,284403,23005
586,IKZF3,IKZF1,1.966219395757225e-16,0.6137140629734367,4.454491959404544,1.0218723088235407e-14,False,ENSG00000161405,ENSG00000185811,0.544204,WGD,False,False,False,False,True,22806,10320
587,NEK2,NEK3,0.835332174577895,3.1087666777682883,3.1605677719411998,0.9421859565704441,False,ENSG00000117650,ENSG00000136098,0.29887600000000003,SSD,True,False,False,False,True,4751,4752
588,SP5,SP1,0.11152259523259203,4.680664407816962,4.915585307727858,0.3529057287685813,False,ENSG00000204335,ENSG00000185591,0.396985,SSD,True,True,False,False,True,389058,6667
589,SP3,SP1,0.1696797723211116,4.680441995971554,4.851047434027,0.4518860270322281,False,ENSG00000172845,ENSG00000185591,0.361076,WGD,True,True,False,False,True,6670,6667
590,CAB39,CAB39L,5.869126291963255e-09,2.2123981078508983,1.557924901958488,1.5472377862436463e-07,True,ENSG00000135932,ENSG00000102547,0.8005869999999999,WGD,True,False,False,False,True,51719,81617
591,HRASLS5,PLA2G16,0.7901735888007989,4.2038535581576095,3.9863101679269133,0.928180820570457,False,ENSG00000168004,ENSG00000176485,0.265233,SSD,False,False,False,True,True,117245,11145
592,TRAPPC6B,TRAPPC6A,0.119566505518153,4.575901060568924,5.346393300775001,0.3674072585052575,False,ENSG00000182400,ENSG00000007255,0.563291,WGD,True,True,True,False,True,122553,79090
593,TMEM41B,TMEM41A,0.0609123351165552,3.98357118165627,4.1592650489858,0.2387921068470128,False,ENSG00000166471,ENSG00000163900,0.271478,SSD,False,False,False,False,True,440026,90407
594,BRD9,BRD7,0.4697778813109784,5.648932511281737,5.786564658840001,0.759370410550615,False,ENSG00000028310,ENSG00000166164,0.358459,WGD,True,True,False,False,True,65980,29117
595,RRAGC,RRAGD,1.1425352286277507e-15,2.2978876463148854,0.7823410471817199,5.772976613538551e-14,True,ENSG00000116954,ENSG00000025039,0.7644110000000001,WGD,False,False,False,False,True,64121,58528
596,UBA52,NEDD8,0.19622719408691197,8.280893784207398,8.380169503793846,0.4843110801141017,False,ENSG00000221983,ENSG00000129559,0.367188,SSD,True,True,False,False,True,7311,4738
597,PER2,PER1,0.14155720369163016,3.2561744502488565,3.748485977921429,0.4035933440675161,False,ENSG00000132326,ENSG00000179094,0.423904,WGD,False,False,False,False,True,8864,5187
598,C1QTNF1,C1QTNF6,0.8187580048166152,2.87754683296996,2.959759196015,0.9400078199339708,False,ENSG00000173918,ENSG00000133466,0.448399,WGD,False,False,False,False,True,114897,114904
599,THEM5,THEM4,0.021929249132502285,3.3226658082596447,4.187393725819285,0.1146244372759243,False,ENSG00000196407,ENSG00000159445,0.34413000000000005,SSD,False,False,False,True,True,284486,117145
600,SH3GL3,SH3GL1,0.023453364849848758,5.499890132157608,4.928003414400001,0.12119792801669005,False,ENSG00000140600,ENSG00000141985,0.6647890000000001,WGD,True,False,False,False,True,6457,6455
601,ANKRD35,ANKRD24,0.982380533641747,0.586419228320563,0.5917053951354,0.9927604937802104,False,ENSG00000198483,ENSG00000089847,0.24475500000000006,SSD,False,False,False,False,True,148741,170961
602,MAST3,MAST4,0.8276278413236282,1.7224757826804695,1.6768024484844395,0.942031782627962,False,ENSG00000099308,ENSG00000069020,0.624141,WGD,False,False,False,False,True,23031,375449
603,CYP27B1,CYP27A1,0.14257980056221106,1.479744866694007,1.1326050910823948,0.4058727030088606,False,ENSG00000111012,ENSG00000135929,0.387795,WGD,False,False,False,False,True,1594,1593
604,GPAT2,GPAM,0.11787309099861333,2.7308516484910963,2.538309899482549,0.3646448172219007,False,ENSG00000186281,ENSG00000119927,0.310692,WGD,False,False,False,False,True,150763,57678
605,SCARF2,SCARF1,0.015164815794278313,0.5021328238069771,1.2624209926062335,0.0882712897623897,False,ENSG00000244486,ENSG00000074660,0.365098,SSD,False,False,False,False,True,91179,8578
606,DNAJC19,DNAJC15,1.0422619496921716e-37,3.4597632887450804,0.8209251990844939,3.1597908108167674e-35,True,ENSG00000205981,ENSG00000120675,0.551724,WGD,False,False,False,False,True,131118,29103
607,MDM2,MDM4,0.0017698046886433774,3.3472400535042803,3.5959831218865133,0.01578075847373678,False,ENSG00000135679,ENSG00000198625,0.293763,WGD,True,False,False,False,True,4193,4194
608,ACTR1B,ACTR1A,0.13449264179777715,5.7311737964852885,5.651781407148461,0.3933152981192229,False,ENSG00000115073,ENSG00000138107,0.904255,WGD,False,False,False,False,True,10120,10121
609,SSC4D,CD5L,0.5371328569868166,0.04267872192051008,0.006132063170971429,0.8002003823579191,False,ENSG00000146700,ENSG00000073754,0.250435,SSD,False,False,False,False,True,136853,922
610,ZNF793,ZIM3,0.6702896455745977,0.0006807678706594843,0.0,0.8727679780244761,False,ENSG00000188227,ENSG00000141946,0.435961,SSD,False,False,False,True,True,390927,114026
611,VPS4B,VPS4A,9.957398692232728e-10,5.866452478227911,5.367179564040977,3.0187513701952217e-08,True,ENSG00000119541,ENSG00000132612,0.801802,WGD,False,False,False,False,True,9525,27183
612,CTBP2,CTBP1,0.8417247463359816,6.623467516133347,6.609121408592807,0.9437834118656044,False,ENSG00000175029,ENSG00000159692,0.349239,WGD,True,True,True,False,True,1488,1487
613,WBP1L,WBP1,0.3210102224239861,5.587311650450784,5.5217267214791885,0.6414721774162015,False,ENSG00000166272,ENSG00000239779,0.269972,SSD,False,False,False,False,True,54838,23559
614,CAPN1,CAPN2,0.183129229170422,6.7724008045447635,6.100611840982198,0.4690064615098053,False,ENSG00000014216,ENSG00000162909,0.616246,WGD,True,False,False,False,True,823,824
615,CYB561D1,CYB561D2,0.060820289108480564,4.242775479790681,3.7651157729825,0.2387921068470128,False,ENSG00000174151,ENSG00000114395,0.410359,WGD,False,False,False,False,True,284613,11068
616,RUNX1,RUNX2,0.09251447541198968,2.3314794600653053,1.6020564393824643,0.31337771093930955,False,ENSG00000159216,ENSG00000124813,0.64375,WGD,True,True,False,False,True,861,860
617,GLIS2,GLIS1,0.9711350298025784,0.4157359407912001,0.42515058855508,0.9911086697852984,False,ENSG00000126603,ENSG00000174332,0.253817,SSD,True,False,False,False,True,84662,148979
618,CPNE7,CPNE4,0.5931765811591329,0.4664860575588899,0.5127258975544818,0.8371987979366794,False,ENSG00000178773,ENSG00000196353,0.606635,WGD,False,False,False,False,True,27132,131034
619,DIPK1A,DIPK1B,0.2172008625486792,2.5468916734604914,2.8435823262066537,0.5137690103719732,False,ENSG00000154511,ENSG00000165716,0.464953,WGD,False,False,False,False,True,388650,138311
620,SGCA,SGCE,0.4704840311657741,4.3139727301356885,3.8098314534586666,0.759370410550615,False,ENSG00000108823,ENSG00000127990,0.428941,WGD,True,False,False,False,True,6442,8910
621,BCAR1,NEDD9,0.03863705586580685,2.9028462181074635,2.523864858732612,0.17747677934318856,False,ENSG00000050820,ENSG00000111859,0.379913,WGD,True,True,False,False,True,9564,4739
622,TENT4B,TENT4A,0.3833863024153158,4.534064789841007,4.662693130670455,0.6919420069480513,False,ENSG00000121274,ENSG00000112941,0.395415,WGD,False,False,False,False,True,64282,11044
623,DIAPH1,DIAPH2,0.025811648869672046,2.052381408376854,1.497140569810814,0.1304205258164818,False,ENSG00000131504,ENSG00000147202,0.474057,WGD,True,False,False,False,True,1729,1730
624,DIAPH3,DIAPH2,0.4961796233199906,2.0318596918566367,2.1478486987042453,0.7740572339786133,False,ENSG00000139734,ENSG00000147202,0.525566,WGD,False,False,False,False,True,81624,1730
625,TACR1,TACR3,0.5294259800681582,0.0294665162519155,0.0,0.7945757902178051,False,ENSG00000115353,ENSG00000169836,0.584767,WGD,False,False,False,False,True,6869,6870
626,GAL3ST4,GAL3ST2,0.3784144700347698,0.2554204517679117,0.4069041336141799,0.6877108695399801,False,ENSG00000197093,ENSG00000154252,0.366255,WGD,False,False,False,False,True,79690,64090
627,OR7G3,OR7G2,0.9551789988331923,0.010160994303085372,0.008073833235707142,0.982353553437628,False,ENSG00000170920,ENSG00000170923,0.6794870000000001,SSD,False,False,False,True,True,390883,390882
628,OR7G1,OR7G2,0.8444528186240798,0.010237606195550277,0.0,0.94526749358597,False,ENSG00000161807,ENSG00000170923,0.7363339999999999,SSD,False,False,False,True,True,125962,390882
629,DUSP10,DUSP6,0.39213573121047374,4.620430612489439,5.073547993385215,0.6988783468691798,False,ENSG00000143507,ENSG00000139318,0.221992,SSD,False,False,False,False,True,11221,1848
630,NLRP13,NLRP14,0.6207662508993976,0.06064659114868176,0.0732398045284875,0.8522778706642995,False,ENSG00000173572,ENSG00000158077,0.371045,SSD,False,False,False,False,True,126204,338323
631,SNX22,SNX24,0.8504607254397392,3.679129404424648,3.751200686895,0.9483424818280622,False,ENSG00000157734,ENSG00000064652,0.414508,WGD,False,False,False,False,True,79856,28966
632,PARVA,PARVB,2.6500466053562616e-06,3.8549187655149626,0.8710349151930501,4.547579976550038e-05,True,ENSG00000197702,ENSG00000188677,0.601942,WGD,True,False,False,False,True,55742,29780
633,OVGP1,CHIA,0.5656670625375069,0.018703460270369145,0.008832334455298182,0.8172446752639454,False,ENSG00000085465,ENSG00000134216,0.306785,SSD,False,False,False,True,True,5016,27159
634,SCAF4,SCAF8,0.6304228057904055,4.006840547482547,4.0400230639761325,0.8570546216238772,False,ENSG00000156304,ENSG00000213079,0.38709699999999997,WGD,True,True,False,False,True,57466,22828
635,ELAVL1,ELAVL2,0.007236403964504635,0.942029148572916,0.4094819002332059,0.05024052981463332,True,ENSG00000066044,ENSG00000107105,0.733129,WGD,True,True,False,False,True,1994,1993
636,LRP1B,LRP1,0.6799888819934401,3.679957377297272,3.8338759079719553,0.8772338839333812,False,ENSG00000168702,ENSG00000123384,0.602087,WGD,True,False,False,False,True,53353,4035
637,LRP2,LRP1,0.0616630741460297,3.700296913031348,2.386647726058833,0.2406977078790301,False,ENSG00000081479,ENSG00000123384,0.354672,WGD,True,False,False,False,True,4036,4035
638,FAM102B,FAM102A,0.4868892561468152,3.934810559405641,3.6341798862614287,0.7694626906438375,False,ENSG00000162636,ENSG00000167106,0.616667,WGD,False,False,False,False,True,284611,399665
